_id,rata,ente,descrizione,cod_tipoimposta,tipo_imposta,cod_imposta,imposta,spesa,aggregation-time,area_geografica,Tipo Imposta,SPESA TOTALE,2cod_imposta,cod imposta ext,ente%code
663Ec5F23F62190222Cfb5B2,202404.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,574716.0300000237,2024-05-11T03:01:07.269,Centro,Previdenziali,574716.0300000237,14,14,28.0
6731590C568F146446645D20,202410.0,3.0,Ministero Della Difesa,4,Varie,12.0,Previdenziali A Carico Del Datore Di Lavoro,4459645.86,2024-11-11T02:00:28.485,Sud,Varie,4459645.86,12,12,3.0
6667A4B7262Bc331Bdcd0B45,202405.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,4,Varie,11.0,Prestiti,90482.30000000002,2024-06-11T03:01:23.745,Nord,Varie,90482.30000000002,11,11,28.0
671A7805568F1404768E2B06,202409.0,816.0,Ministero Universita' E Ricerca,4,Assistenziali,11.0,Prestiti,33271.86,24-10-24,Isole,Varie,33492.77500000004,11,11,816.0
6667A4C1262Bc331Bdcd0C23,202405.0,964.0,Comune Di Caravaggio,4,Varie,11.0,Prestiti,1827.37,2024-06-11T03:01:23.745,Sud,Varie,1827.37,11,11,964.0
671A780De28F8D6B0A19D294,202409.0,964.0,Comune Di Caravaggio,4,Varie,11.0,Prestiti,1827.37,2024-10-24T18:30:35.560,Sud,Varie,1827.37,11,11,964.0
661738E59B1C1417E85D3713,202403.0,938.0,Ente Parco Nazionale Della Majella,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,19747.77,Apr 11 2024,Isole,Previdenziali,19747.77,13,13,938.0
65Ee5Ac7Eb0F334C8D2B5Afc,202402.0,829.0,Arpal Puglia,2,Erariali,8.0,Addizionali Comunali,361.21,2024-03-11T02:01:04.421,Nord,Erariali,361.21,8,8,971.0
66E0Ee65F458Af5423Ceb5Ae,202408.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Erariali,6.0,Irap,1786.0399999999993,2024-09-11T03:01:11.704,Nord,Erariali,1786.0399999999993,6,6,894.0
66Bf60490377F64B681B515A,202405.0,968.0,Consorzio Parco Geomin. Storico E Ambientale Della Sardegna,1,Netto,15.0,Netto,22910.76,2024-08-16T16:11:01.334,Sud,Netto,22910.76,15,15,968.0
65Ee5Ac6F458Af56Cdec1867,202402.0,914.0,Azienda Sanitaria Locale Roma 3,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,2122406.41,2024-03-11T02:01:04.421,Isole,Previdenziali,2122406.41,13,13,914.0
671A7806E28F8D6B0A19D1C8,202409.0,14.0,Ministero Della Cultura,2,Erariali,8.0,Addizionali Comunali,593886.5,2024-10-24T18:30:35.560,Nord,Erariali,593886.5,8,8,14.0
659F417C9B1C14690C5C420A,202405.0,19.0,Ministero Universita' E Ricerca,4,Varie,11.0,Prestiti,509574.18,2024-01-11T02:01:40.336,Nord,Varie,509574.18,11,11,19.0
668F34089B1C1405Cffd2D62,202406.0,21.0,Agenzia Delle Dogane,2,Erariali,8.0,Addizionali Comunali,307200.1899999992,2024-07-11T03:01:16.866,Isole,Erariali,307200.1899999992,8,8,21.0
65Ee5Ac7Eb0F334C8D2B5B11,202402.0,966.0,Ansfisa - Agenzia Nazionale Per La Sicurezza Delle Ferrovie E Delle Infrastrutture Stradali E Autostradali,4,Varie,10.0,Ritenute Sindacali,1485.0599999999995,2024-03-11T02:01:04.421,Isole,Varie,1485.0599999999995,10,10,966.0
65C81F2C3F62191D310D64Dd,202401.0,44.0,Ministero Del Turismo,4,Varie,12.0,Altre Voci,895.49,2024-02-11T02:01:21.381,Centro,Varie,895.49,12,12,44.0
6731590B5C833340B426Ae94,202410.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Erariali,5.0,Irpef,3494.99,2024-11-11T02:00:28.485,Nord,Erariali,3494.99,5,5,894.0
668F34079B1C1405Cffd2D16,202406.0,1.0,Ministero Dell'Economia E Finanze,4,Varie,9.0,Riscatti,86119.36,2024-07-11T03:01:16.866,Centro,Varie,86119.36,9,9,1.0
6731590B5C833340B426Af03,202410.0,14.0,Ministero Della Cultura,2,Erariali,7.0,Addizionali Regionali,1411671.94,2024-11-11T02:00:28.485,Isole,Erariali,1411671.94,7,7,14.0
671A7805568F1404768E2B45,202409.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Previdenziali,7.0,Addizionali Regionali,380.56,2024-10-24T18:30:35.560,Isole,Erariali,380.56,7,7,894.0
6667A4C1262Bc331Bdcd0Bfe,202405.0,829.0,Autorita' Di Bacino Distr. Dell'Appennino Settentrionale,4,Varie,12.0,Altre Voci,837.33,2024-06-11T03:01:23.745,Isole,Varie,837.33,12,12,960.0
668F34079B1C1405Cffd2Cd0,202406.0,925.0,Autorita' Garante Per L'Infanzia E L'Adolescenza Agia,4,Varie,12.0,Altre Voci,87.0,2024-07-11T03:01:16.866,Isole,Varie,87.0,12,12,925.0
66E0Ee66F458Af54A5Dbc879,202408.0,829.0,C.N.E.L.- Consiglio Nazionale Dell'Economia E Del Lavoro,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,19956.86,2024-09-11T03:01:11.704,Nord,Previdenziali,19956.86,14,14,16.0
66E0Ee5Df458Af5423Ceb50B,202408.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Erariali,7.0,Addizionali Regionali,441.67,2024-09-11T03:01:11.704,Isole,Erariali,441.67,7,7,894.0
663Ec5F33F62190222Cfb63C,202404.0,13.0,Ministero Delle Imprese E Del Made In Italy,2,Erariali,5.0,Irpef,2301932.34,2024-05-11T03:01:07.269,Nord,Erariali,2301932.34,5,5,13.0
659F41739B1C14690C5C4137,202321.9562308086,5.0,Presidenza Del Consiglio Dei Ministri,4,Assistenziali,11.0,Prestiti,102533.0,2024-01-11T02:01:40.336,Isole,Varie,102533.0,11,11,5.0
6731590B5C833340B426Aea4,202410.0,14.0,Ministero Universita' E Ricerca,4,Varie,9.0,Riscatti,29257.64,2024-11-11T02:00:28.485,Sud,Varie,29257.64,9,9,14.0
65C81F2Cf458Af1D5B4728Ca,202401.0,971.0,Arpal Puglia,4,Varie,11.0,Prestiti,15164.14,11-02-24,Nord,Varie,15164.14,11,11,971.0
6667A4B7262Bc331Bdcd0Ba0,202405.0,13.0,Ministero Universita' E Ricerca,4,Varie,9.0,Riscatti,4782.28,2024-06-11T03:01:23.745,Centro,Varie,4782.28,9,9,13.0
661738E49B1C1417E85D36B0,202403.0,960.0,Autorita' Di Bacino Distr. Dell'Appennino Settentrionale,2,Erariali,8.0,Addizionali Comunali,1115.9999999999995,2024-04-11T03:00:48.766,Isole,Erariali,1115.9999999999995,8,8,960.0
6731590B5C833340B426Ae7C,202410.0,912.0,Ordine Dei Medici Chirurghi E Degli Odontoiatri Della Provincia Di Latina,1,Netto,15.0,Netto,33271.86,2024-11-11T02:00:28.485,Isole,Netto,33492.77500000004,15,15,912.0
671A780De28F8D6B0A19D228,202409.0,968.0,Consorzio Parco Geomin. Storico E Ambientale Della Sardegna,2,Erariali,7.0,Addizionali Regionali,231.52,2024-10-24T18:30:35.560,Sud,Erariali,231.52,7,7,968.0
6731590C568F146446645D35,202405.0,867.0,Agenzia Italiana Del Farmaco - Aifa,2,Erariali,8.0,Addizionali Comunali,24792.480000000007,2024-11-11T02:00:28.485,Nord,Erariali,24792.480000000007,8,8,867.0
66Bf604A0377F64Bd0Cd258A,202407.0,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",4,Varie,11.0,Prestiti,99975.06,2024-08-16T16:11:01.334,Centro,Varie,99975.06,11,11,11.0
671A7806E28F8D6B0A19D1Ba,202409.0,22.0,Agenzia Delle Entrate,2,Erariali,10.0,Irpef,17678310.1000011,2024-10-24T18:30:35.560,Sud,Erariali,17678310.1000011,5,5,22.0
663Ec5F33F62190222Cfb65C,202404.0,17.0,Consiglio Di Stato E T.A.R.,2,Erariali,5.0,Irpef,2969874.19,2024-05-11T03:01:07.269,Isole,Erariali,2969874.19,5,5,17.0
65Ee5Ac7Eb0F334C5C367558,202402.0,19.0,Ministero Universita' E Ricerca,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,10238444.89,2024-03-11T02:01:04.421,Centro,Previdenziali,10238444.89,13,13,19.0
663Ec5Ea3F62190222Cfb4Ac,202404.0,27.0,Agenzia Nazionale Per I Giovani - Ang,4,Varie,10.0,Ritenute Sindacali,122.64,2024-05-11T03:01:07.269,Nord,Varie,122.64,10,10,27.0
663Ec5Ea3F62190222Cfb4Ed,202404.0,6.0,Ministero Dell'Ambiente E Della Sicurezza Energetica,4,Varie,11.0,Prestiti,76935.38,2024-05-11T03:01:07.269,Centro,Varie,76935.38,11,11,6.0
66Bf60490377F64B681B5157,202407.0,829.0,Comune Di Mercato San Severino,4,Varie,11.0,Prestiti,4690.870000000001,2024-08-16T16:11:01.334,Nord,Varie,4690.870000000001,11,11,829.0
668F34129B1C1405Cffd2E0C,202406.0,829.0,Autorita' Garante Per L'Infanzia E L'Adolescenza Agia,1,Netto,15.0,Netto,55490.69,2024-07-11T03:01:16.866,Isole,Netto,55490.69,15,15,925.0
6731590C568F146439948Fdf,202410.0,974.0,Agenzia Industrie Difesa Aid,2,Erariali,6.0,Irap,33271.86,2024-11-11T02:00:28.485,Sud,Erariali,33492.77500000004,6,6,974.0
65Ee5Ac7Eb0F334C5C36757B,202402.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,1,Netto,15.0,Netto,33271.86,2024-03-11T02:01:04.421,Sud,Netto,33492.77500000004,15,15,894.0
66E0Ee65F458Af5423Ceb57F,202408.0,974.0,Agenzia Industrie Difesa Aid,4,Varie,10.0,Ritenute Sindacali,2109.570000000001,2024-09-11T03:01:11.704,Nord,Varie,2109.570000000001,10,10,974.0
65C81F2C3F62191D310D64F4,202401.0,1.0,Ministero Dell'Economia E Finanze,1,Netto,15.0,Netto,269466339.62,2024-02-11T02:01:21.381,Isole,Netto,269466339.62,15,15,1.0
671A7805E28F8D6B0A19D14C,202409.0,829.0,Parco Del Circeo,4,Varie,11.0,Prestiti,33271.86,2024-10-24T18:30:35.560,Isole,Varie,33492.77500000004,11,11,970.0
661738E59B1C1417E85D36D2,202405.0,17.0,Consiglio Di Stato E T.A.R.,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,3999139.02,2024-04-11T03:00:48.766,Centro,Previdenziali,3999139.02,13,13,17.0
661738E49B1C14196E7Da2D7,202403.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,2,Erariali,6.0,?,33427.689999999995,2024-04-11T03:00:48.766,Sud,Erariali,33427.689999999995,6,6,963.0
6731590C568F146444A34E85,202410.0,843.0,Ministero Universita' E Ricerca,4,Varie,11.0,Prestiti,991.94,2024-11-11T02:00:28.485,Isole,Varie,991.94,11,11,843.0
663Ec5F43F62190222Cfb715,202404.0,6.0,Ministero Dell'Ambiente E Della Sicurezza Energetica,4,Varie,9.0,Riscatti,880.12,2024-05-11T03:01:07.269,Isole,Varie,880.12,9,9,6.0
668F34090377F62206882C35,202406.0,27.0,Agenzia Nazionale Per I Giovani - Ang,2,Erariali,6.0,Irap,6122.680000000002,11/07/2024,Centro,Erariali,6122.680000000002,6,6,27.0
6667A4C1262Bc331Baee744F,202405.0,974.0,Agenzia Industrie Difesa Aid,4,Varie,9.0,Riscatti,1450.0700000000002,2024-06-11T03:01:23.745,Nord,Varie,1450.0700000000002,9,9,974.0
6731590C568F146444A34E35,202410.0,843.0,Anvur(Agenzia Naz.Valutazione Sist.Universitario E Ricerca),4,Varie,10.0,Ritenute Sindacali,232.46,2024-11-11T02:00:28.485,Centro,Varie,232.46,10,10,843.0
668F34080377F62206882Bda,202406.0,977.0,Comune Di Serrenti,4,Varie,10.0,Ritenute Sindacali,23.68,2024-07-11T03:01:16.866,Isole,Varie,23.68,10,10,977.0
66Bf60530377F64Bd0Cd261E,202407.0,6.0,Ministero Dell'Ambiente E Della Sicurezza Energetica,1,Netto,15.0,Netto,4638578.24,2024-08-16T16:11:01.334,Isole,Netto,4638578.24,15,15,6.0
6667A4B7262Bc331Baee737A,202405.0,970.0,Parco Del Circeo,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,3023.0600000000004,2024-06-11T03:01:23.745,Centro,Previdenziali,3023.0600000000004,13,13,970.0
65Ee5Ac5F458Af56D2Af52F2,202402.0,845.0,Comune Di Mondaino,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,750.4999999999993,2024-03-11T02:01:04.421,Sud,Previdenziali,750.4999999999993,14,14,845.0
6667A4B8262Bc331Bdcd0Bba,202405.0,912.0,Ordine Dei Medici Chirurghi E Degli Odontoiatri Della Provincia Di Latina,2,Erariali,8.0,Addizionali Comunali,129.67000000000002,2024-06-11T03:01:23.745,Centro,Erariali,129.67000000000002,8,8,912.0
66Bf60490377F64B681B5124,202407.0,964.0,Comune Di Caravaggio,4,Varie,11.0,Prestiti,1827.37,2024-08-16T16:11:01.334,Isole,Varie,1827.37,11,11,964.0
663Ec5F33F62190222Cfb633,202404.0,938.0,Ente Parco Nazionale Della Majella,2,Erariali,5.0,Irpef,12264.899999999994,2024-05-11T03:01:07.269,Nord,Erariali,12264.899999999994,5,5,938.0
65Ee5Ac6Eb0F334C8D2B5Ae3,202405.0,9.0,Ministero Della Giustizia,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,119066013.05,2024-03-11T02:01:04.421,Centro,Previdenziali,119066013.05,13,13,9.0
66E0Ee5Df458Af5423Ceb52F,202408.0,954.0,Ispettorato Nazionale Del Lavoro,2,Erariali,7.0,Addizionali Regionali,280059.2400000001,2024-09-11T03:01:11.704,Sud,Erariali,280059.2400000001,7,7,954.0
66Bf60490377F64B681B5102,202407.0,976.0,Istituto Musicale Pareggiato Della Valle D'Aosta,2,Assistenziali,5.0,Irpef,22944.8,2024-08-16T16:11:01.334,Sud,Erariali,22944.8,5,5,976.0
66Bf604B0377F64Bd0Cd25Dc,202407.0,906.0,Irccs Lazzaro Spallanzani,2,Erariali,6.0,Irap,227771.91,2024-08-16T16:11:01.334,Isole,Erariali,227771.91,6,6,906.0
6667A4B8262Bc331Baee73E1,202405.0,805.0,Agenzia Nazionale Per La Sicurezza Del Volo,4,Varie,11.0,Prestiti,704.95,2024-06-11T03:01:23.745,Centro,Varie,704.95,11,11,805.0
661738E49B1C14196E7Da2F0,202405.0,972.0,Scuola Superiore Della Magistratura,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,1392.62,2024-04-11T03:00:48.766,Isole,Previdenziali,1392.62,14,14,972.0
65Ee5Ac5F458Af56D2Af52D0,202405.0,6.0,Ministero Dell'Ambiente E Della Sicurezza Energetica,2,Erariali,5.0,Irpef,1047174.88,2024-03-11T02:01:04.421,Nord,Erariali,1047174.88,5,5,6.0
661738E7262Bc367Cf0Df88B,202403.0,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",4,Varie,11.0,Prestiti,99335.76,2024-04-11T03:00:48.766,Nord,Varie,99335.76,11,11,11.0
65Ee5Ac5F458Af56D2Af5334,202402.0,867.0,Agenzia Italiana Del Farmaco - Aifa,1,Netto,15.0,Netto,1338073.21,2024-03-11T02:01:04.421,Nord,Netto,1338073.21,15,15,867.0
66Bf60530377F64Bd0Cd262D,202407.0,938.0,Ente Parco Nazionale Della Majella,4,Varie,12.0,Altre Voci,3575.86,2024-08-16T16:11:01.334,Isole,Varie,3575.86,12,12,938.0
65C81F2Bf458Af1D35De628E,202401.0,3.0,Ministero Della Difesa,2,Erariali,8.0,Addizionali Comunali,221.2,2024-02-11T02:01:21.381,Isole,Erariali,221.2,8,8,3.0
65Ee5Ac5F458Af56D2Af533A,202402.0,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,2456583.62,2024-03-11T02:01:04.421,Centro,Previdenziali,2456583.62,13,13,11.0
668F34119B1C1405Cffd2Dde,202406.0,829.0,-,4,Varie,10.0,Ritenute Sindacali,12.56,2024-07-11T03:01:16.866,Isole,Varie,12.56,10,10,968.0
659F41719B1C1468E2E39947,202321.9562308086,3.0,Ministero Della Difesa,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,144018221.47,2024-01-11T02:01:40.336,Sud,Previdenziali,144018221.47,14,14,3.0
668F34110377F62206882C6A,202406.0,18.0,Corte Dei Conti,2,Erariali,5.0,Irpef,4239359.84,2024-07-11T03:01:16.866,Nord,Erariali,4239359.84,5,5,18.0
663Ec5Ea3F62190222Cfb503,202404.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,3,Erariali,13.0,Previdenziali A Carico Del Datore Di Lavoro,30812379.8,2024-05-11T03:01:07.269,Sud,Previdenziali,30812379.8,13,13,2.0
659F41739B1C14690C5C4168,202321.9562308086,829.0,Ente Parco Nazionale Della Majella,2,Previdenziali,5.0,Irpef,47547.03999999999,2024-01-11T02:01:40.336,Centro,Erariali,47547.03999999999,5,5,938.0
66E0Ee5Df458Af5423Ceb52A,202408.0,816.0,Comune Di Carosino,2,Erariali,8.0,Addizionali Comunali,345.9599999999999,2024-09-11T03:01:11.704,Isole,Erariali,345.9599999999999,8,8,816.0
671A7805568F1404768E2B79,202409.0,912.0,Ordine Dei Medici Chirurghi E Degli Odontoiatri Della Provincia Di Latina,2,Erariali,8.0,Addizionali Comunali,129.67000000000002,2024-10-24T18:30:35.560,Nord,Erariali,129.67000000000002,8,8,912.0
663Ec5F33F62190222Cfb654,202404.0,27.0,Agenzia Nazionale Per I Giovani - Ang,1,Netto,15.0,Netto,36282.47,2024-05-11T03:01:07.269,Sud,Netto,36282.47,15,15,27.0
66E0Ee64F458Af54A5Dbc7D5,202408.0,17.0,Consiglio Di Stato E T.A.R.,1,Netto,15.0,Netto,6032723.47,2024-09-11T03:01:11.704,Nord,Netto,6032723.47,15,15,17.0
661738E4262Bc367A2350401,202403.0,938.0,Ente Parco Nazionale Della Majella,4,Varie,10.0,Ritenute Sindacali,160.66000000000005,2024/04/11,Centro,Varie,160.66000000000005,10,10,938.0
671A7806E28F8D6B0A19D171,202409.0,945.0,Ente Parco Nazionale Del Gran Sasso E Monti Della Laga,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,1850.8899999999967,2024-10-24T18:30:35.560,Sud,Previdenziali,1850.8899999999967,14,14,945.0
6731590C568F146439948Fe7,202410.0,954.0,Ispettorato Nazionale Del Lavoro,4,Varie,9.0,Riscatti,10434.29,2024-11-11T02:00:28.485,Centro,Varie,10434.29,9,9,954.0
6731590B5C833340B426Ae71,202410.0,968.0,Consorzio Parco Geomin. Storico E Ambientale Della Sardegna,2,Erariali,8.0,Addizionali Comunali,177.77999999999997,2024-11-11T02:00:28.485,Nord,Erariali,177.77999999999997,8,8,968.0
663Ec5Eb3F62190222Cfb594,202404.0,834.0,Comune Di Montorfano,4,Varie,9.0,Riscatti,16.85,2024-05-11T03:01:07.269,Sud,Varie,16.85,9,9,834.0
6731590C568F146439948F98,202410.0,977.0,Comune Di Serrenti,2,Erariali,7.0,Addizionali Regionali,615.5599999999998,2024-11-11T02:00:28.485,Nord,Erariali,615.5599999999998,7,7,977.0
6667A4B8262Bc331Baee73A4,202405.0,1.0,Ministero Dell'Economia E Finanze,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,70613854.3,2024-06-11T03:01:23.745,Isole,Previdenziali,70613854.3,13,13,1.0
661738E59B1C1417E85D373D,202403.0,977.0,Comune Di Serrenti,2,Erariali,8.0,Addizionali Comunali,410.5799999999999,2024-04-11T03:00:48.766,Isole,Erariali,410.5799999999999,8,8,977.0
661738E59B1C1417E85D3727,202403.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,4,Varie,9.0,Riscatti,2189.52,2024-04-11T03:00:48.766,Isole,Varie,2189.52,9,9,28.0
6667A4B7262Bc331Baee7345,202405.0,829.0,Comune Di Mercato San Severino,2,Erariali,5.0,Irpef,25054.26000000001,2024-06-11T03:01:23.745,Sud,Erariali,25054.26000000001,5,5,829.0
66Bf60490377F64B681B5142,202407.0,31.0,Invalsi,1,Netto,15.0,Netto,474241.22,2024-08-16T16:11:01.334,Isole,Netto,474241.22,15,15,31.0
663Ec5F43F62190222Cfb6C3,202404.0,31.0,Invalsi,4,Varie,12.0,Altre Voci,955.27,2024-05-11T03:01:07.269,Sud,Varie,955.27,12,12,31.0
65Ee5Ac6F458Af56Cdec184C,202402.0,970.0,Parco Del Circeo,2,Erariali,5.0,Irpef,8808.369999999999,2024-03-11T02:01:04.421,Isole,Erariali,8808.369999999999,5,5,970.0
6731590C568F146446645Cd8,202410.0,845.0,Comune Di Mondaino,1,Netto,15.0,Netto,27924.61,2024-11-11T02:00:28.485,Nord,Netto,27924.61,15,15,845.0
663Ec5F33F62190222Cfb680,202404.0,843.0,Anvur(Agenzia Naz.Valutazione Sist.Universitario E Ricerca),4,Varie,12.0,Altre Voci,144.27,11.05.2024,Isole,Varie,144.27,12,12,843.0
6731590C568F146446645D42,202410.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,4,Varie,10.0,Ritenute Sindacali,617.9499999999999,2024-11-11T02:00:28.485,Nord,Varie,617.9499999999999,10,10,963.0
671A7806E28F8D6B0A19D215,202409.0,952.0,Azienda Sanitaria Locale Roma 2,3,Previdenziali,10.0,Previdenziali A Carico Del Datore Di Lavoro,5994878.33,2024-10-24T18:30:35.560,Nord,Previdenziali,5994878.33,13,13,952.0
663Ec5F43F62190222Cfb6F1,202404.0,16.0,C.N.E.L.- Consiglio Nazionale Dell'Economia E Del Lavoro,2,Erariali,5.0,Irpef,39902.18,2024-05-11T03:01:07.269,Isole,Erariali,39902.18,5,5,16.0
65C81F2Cf458Af1D5B47290D,202401.0,16.0,C.N.E.L.- Consiglio Nazionale Dell'Economia E Del Lavoro,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,54892.59,2024-02-11T02:01:21.381,Centro,Previdenziali,54892.59,13,13,16.0
671A7805568F1404768E2B91,202409.0,5.0,Presidenza Del Consiglio Dei Ministri,4,Varie,9.0,Riscatti,8687.0,2024-10-24T18:30:35.560,Sud,Varie,8687.0,9,9,5.0
65C81F2B3F62191D044E2A8D,202401.0,5.0,Presidenza Del Consiglio Dei Ministri,3,Previdenziali,10.0,Previdenziali A Carico Del Lavoratore,936510.67,11.02.2024,Sud,Previdenziali,936510.67,14,14,5.0
671A7806E28F8D6B0A19D1A7,202409.0,23.0,Agenzia Per Le Erogazioni In Agricoltura,1,Netto,15.0,?,1401330.25,2024-10-24T18:30:35.560,Centro,Netto,1401330.25,15,15,23.0
663Ec5F43F62190222Cfb6C1,202404.0,13.0,Ministero Delle Imprese E Del Made In Italy,4,Varie,11.0,Prestiti,33271.86,2024-05-11T03:01:07.269,Isole,Varie,33492.77500000004,11,11,13.0
6731590C568F146444A34E5B,202410.0,954.0,Ispettorato Nazionale Del Lavoro,4,Varie,10.0,Ritenute Sindacali,33051.38000000038,2024-11-11T02:00:28.485,Isole,Varie,33051.38000000038,10,10,954.0
6667A4B8262Bc331Baee73Eb,202405.0,22.0,?,2,Erariali,8.0,Addizionali Comunali,841206.5899999859,2024-06-11T03:01:23.745,Isole,Erariali,841206.5899999859,8,8,22.0
66Bf60490377F64B681B50E4,202407.0,954.0,Ispettorato Nazionale Del Lavoro,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,4041115.539999834,2024-08-16T16:11:01.334,Nord,Previdenziali,4041115.539999834,13,13,954.0
66Bf60520377F64Bd0Cd25Ef,202407.0,970.0,Parco Del Circeo,4,Varie,10.0,Ritenute Sindacali,69.66000000000001,2024-08-16T16:11:01.334,Nord,Varie,69.66000000000001,10,10,970.0
65Ee5Ac6Eb0F334C5C36752E,202402.0,6.0,Ministero Dell'Ambiente E Della Sicurezza Energetica,1,Netto,15.0,Netto,33271.86,2024-03-11T02:01:04.421,Isole,Netto,33492.77500000004,15,15,6.0
661738E49B1C14196E7Da33A,202403.0,831.0,Comune Di Corleto Monforte,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,667.15,2024-04-11T03:00:48.766,Sud,Previdenziali,667.15,14,14,831.0
65C81F2Bf458Af1D35De623C,202401.0,1.0,Ministero Dell'Economia E Finanze,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,66279515.31,2024-02-11T02:01:21.381,Isole,Previdenziali,66279515.31,13,13,1.0
663Ec5F43F62190222Cfb754,202405.0,18.0,Corte Dei Conti,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,3741858.68,2024-05-11T03:01:07.269,Isole,Previdenziali,3741858.68,13,13,18.0
65Ee5Ac5F458Af56D2Af532C,202402.0,44.0,Ministero Del Turismo,4,Varie,10.0,Ritenute Sindacali,371.12,2024-03-11T02:01:04.421,Centro,Varie,371.12,10,10,44.0
663Ec5F43F62190222Cfb714,202404.0,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",1,Netto,15.0,Previdenziali A Carico Del Datore Di Lavoro,5527735.16,2024-05-11T03:01:07.269,Isole,Netto,5527735.16,15,15,11.0
65Ee5Ac7Eb0F334C5C36757F,202402.0,971.0,Arpal Puglia,3,Previdenziali,14.0,//,59592.98999999679,2024-03-11T02:01:04.421,Isole,Previdenziali,59592.98999999679,14,14,971.0
671A780De28F8D6B0A19D249,202405.0,925.0,Autorita' Garante Per L'Infanzia E L'Adolescenza Agia,2,Erariali,6.0,Irap,23681.9,2024-10-24T18:30:35.560,Sud,Erariali,23681.9,6,6,925.0
6667A4B8262Bc331Baee73Dd,202405.0,25.0,Archivi Notarili,4,Varie,12.0,Altre Voci,3665.4,2024-06-11T03:01:23.745,Isole,Varie,3665.4,12,12,25.0
66Bf604A0377F64B679F2856,202407.0,22.0,Agenzia Delle Entrate,2,Erariali,5.0,Irpef,33271.86,2024-08-16T16:11:01.334,Sud,Erariali,33492.77500000004,5,5,22.0
6731590C568F146439948Fb2,202410.0,912.0,Ordine Dei Medici Chirurghi E Degli Odontoiatri Della Provincia Di Latina,4,Varie,10.0,Ritenute Sindacali,40.04,2024-11-11T02:00:28.485,Nord,Varie,40.04,10,10,912.0
661738E49B1C14196E7Da32E,202403.0,829.0,Scuola Nazionale Dell'Amministrazione,1,Erariali,15.0,Netto,33769.52,2024-04-11T03:00:48.766,Nord,Netto,33769.52,15,15,43.0
663Ec5F43F62190222Cfb6E2,202404.0,31.0,Invalsi,2,Erariali,8.0,Addizionali Comunali,4541.52,2024-05-11T03:01:07.269,Centro,Erariali,4541.52,8,8,31.0
668F34080377F62206882Be9,202406.0,3856.8613671602207,Agenzia Per L'Italia Digitale,2,Erariali,5.0,Irpef,113298.80999999998,2024-07-11T03:01:16.866,Centro,Erariali,113298.80999999998,5,5,3905.0262011891273
671A7806E28F8D6B0A19D18F,202405.0,938.0,Ente Parco Nazionale Della Majella,2,Assistenziali,8.0,Addizionali Comunali,755.5700000000002,2024-10-24T18:30:35.560,Sud,Erariali,755.5700000000002,8,8,938.0
6667A4B8262Bc331Baee73A8,202405.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Erariali,5.0,Irpef,4197.129999999999,2024-06-11T03:01:23.745,Nord,Erariali,4197.129999999999,5,5,894.0
