_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation-time,qualifica,Provincia Sede,CODICE ENTE,3descrizione,regione%sede,att ivazioni
6852Caed205349164Be9B59B,5.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Ra,7.0,0.0,1.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Ra,1.0,Ministero Dell'Economia E Finanze,7.0,0.0
6852Caea205349164Be920A4,9.0,2024.0,22.0,Agenzia Delle Entrate,Sv,6.0,0.0,1.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Sv,22.0,Agenzia Delle Entrate,6.0,0.0
6852Caf3205349164Beaf651,8.0,2022.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Bt,15.0,0.0,2.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Bt,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,15.0,0.0
6852Caf2205349164Beaae53,2.0,2024.0,22.0,Agenzia Delle Entrate,Rm,14.0,1.0,4.0,202402.0,18.06.2025,Dirigente,Rm,22.0,Agenzia Delle Entrate,14.0,1.0
6852Caef205349164Be9Fdf5,2.0,2024.0,15.0,Avvocatura Generale Dello Stato,Ca,19.0,1.0,0.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,Ca,15.0,Avvocatura Generale Dello Stato,19.0,1.0
6852Caf7205349164Bebdde7,2.0,2023.0,18.0,Corte Dei Conti,Rm,14.0,1.0,1.0,202302.0,2025-06-18T16:15:20.148346,Dirigente,Rm,18.0,Corte Dei Conti,14.0,1.0
6852Caf5205349164Beb6504,5.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Ce,14.0,1.0,5.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Ce,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,14.0,1.0
6852Caf3205349164Bead70E,9.0,2024.0,12.0,Ministero Dell'Interno,Ge,6.0,10.0,4.0,202409.0,2025-06-18T16:15:20.148346,Funzionario,Ge,12.0,Ministero Dell'Interno,6.0,10.0
6852Caf2205349164Beac9C3,3.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Fm,10.0,3.0,3.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Fm,4.0,Ministero Dell'Istruzione E Del Merito,10.0,3.0
6852Caf5205349164Beb6C45,9.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Aq,12.0,0.0,4.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Aq,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,12.0,0.0
6852Caeb205349164Be9700A,9.0,2024.0,21.0,Agenzia Delle Dogane,?,4.0,0.0,2.0,202401.0,2025-06-18T16:15:20.148346,Impiegato,Vr,21.0,Agenzia Delle Dogane,4.0,0.0
6852Cb008D61D50C63E440Ff,10.0,2023.0,9.0,Ministero Della Giustizia,Le,15.0,0.0,7.0,202310.0,2025-06-18T16:15:20.148346,Dirigente,Le,9.0,Ministero Della Giustizia,15.0,0.0
6852Cafe205349164Bec15F8,7.0,2023.0,9.0,Ministero Della Giustizia,Si,8.0,0.0,3.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,Si,9.0,Ministero Della Giustizia,8.0,0.0
6852Caf7205349164Bebbf09,1.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Pa,18.0,1.0,3.0,202301.0,2025-06-18T16:15:20.148346,Impiegato,Pa,1.0,Ministero Dell'Economia E Finanze,18.0,1.0
6852Caee205349164Be9Fb41,9.0,2023.0,2020.0,?,Le,15.0,0.0,7.0,202309.0,2025-06-18T16:15:20.148346,Impiegato,Le,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,15.0,0.0
6852Caf8205349164Bebed6D,1.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Br,15.0,0.0,2.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Br,954.0,Ispettorato Nazionale Del Lavoro,15.0,0.0
6852Caf9205349164Bec0E63,11.0,2023.0,19.0,Ministero Universita' E Ricerca,Bz,20.0,6.0,0.0,202311.0,2025-06-18T16:15:20.148346,Impiegato,Bz,19.0,Ministero Universita' E Ricerca,20.0,6.0
6852Caea205349164Be90Ee0,7.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Bo,7.0,1.0,0.0,202407.0,2025-06-18T16:15:20.148346,Impiegato,Bo,954.0,Ispettorato Nazionale Del Lavoro,7.0,1.0
6852Cae7205349164Be8Ad9D,12.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Pc,7.0,96.0,276.0,202412.0,2025-06-18T16:15:20.148346,Dirigente,Pc,4.0,Ministero Dell'Istruzione E Del Merito,7.0,96.0
6852Caf3205349164Beaff18,7.0,2024.0,22.0,Agenzia Delle Entrate,Ct,18.0,0.0,1.0,202407.0,2025-06-18T16:15:20.148346,Dirigente,Ct,22.0,Agenzia Delle Entrate,18.0,0.0
6852Caf4205349164Beb2100,2.0,2023.0,9.0,Ministero Della Giustizia,Me,18.0,24.0,3.0,202302.0,2025-06-18T16:15:20.148346,Operatore,Me,9.0,Ministero Della Giustizia,18.0,24.0
6852Caf7205349164Bebb8E3,3.0,2024.0,9.0,Ministero Della Giustizia,Ca,19.0,16.0,2.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Ca,9.0,Ministero Della Giustizia,19.0,16.0
6852Caed205349164Be9B755,8.0,2023.0,3227.2559939375433,Agenzia Del Demanio,Cb,13.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Impiegato,Cb,3275.6768155650943,Agenzia Del Demanio,13.0,0.0
6852Caf8205349164Bec0A4E,3.0,2024.0,22.0,Agenzia Delle Entrate,Ct,18.0,3.0,1.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Ct,22.0,Agenzia Delle Entrate,18.0,3.0
6852Caea205349164Be90Ef6,8.0,2023.0,19.0,Ministero Universita' E Ricerca,Ro,4.0,10.0,409.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Ro,19.0,Ministero Universita' E Ricerca,4.0,10.0
6852Caf6205349164Beb8Fea,2.0,2024.0,21.0,Ministero Universita' E Ricerca,Unknown,5.0,0.0,1.0,202410.0,2025-06-18T16:15:20.148346,Operatore,Ud,21.0,Agenzia Delle Dogane,5.0,0.0
6852Caea205349164Be90Eb9,7.0,2024.0,9.0,-,N.D.,3.0,10.0,3.0,202407.0,2025-06-18T16:15:20.148346,Dirigente,Mn,9.0,Ministero Della Giustizia,3.0,10.0
6852Caf2205349164Beabc7F,8.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Vc,1.0,9.0,1158.0,202308.0,2025-06-18T16:15:20.148346,Impiegato,Vc,4.0,Ministero Dell'Istruzione E Del Merito,1.0,9.0
6852Caf6205349164Beb80Fc,4.0,2023.0,14.0,Ministero Dell'Istruzione E Del Merito,Te,12.0,0.0,420.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Te,4.0,Ministero Dell'Istruzione E Del Merito,12.0,0.0
6852Caf3205349164Beae99E,12.0,2023.0,14.0,Ministero Della Giustizia,Im,6.0,45.0,2.0,202312.0,2025-06-18T16:15:20.148346,Impiegato,Im,9.0,Ministero Della Giustizia,6.0,45.0
6852Cad96555Da0907A40211,10.0,2024.0,22.0,Agenzia Delle Entrate,Ri,11.0,1.0,0.0,202410.0,2025/06/18,Funzionario,Ri,22.0,Agenzia Delle Entrate,11.0,1.0
6852Cae9205349164Be8Fb08,12.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Pt,8.0,1.0,2.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,Pt,2.0,Ministero Delle Infrastrutture E Dei Trasporti,8.0,1.0
6852Caef205349164Be9Ff2F,9.0,2023.0,22.0,Agenzia Delle Entrate,Tn,20.0,1.0,2.0,202309.0,2025/06/18,Dirigente,Tn,22.0,Agenzia Delle Entrate,20.0,1.0
6852Caf0205349164Bea5Cf9,6.0,2023.0,19.0,Ministero Universita' E Ricerca,Ts,5.0,1.0,423.0,202306.0,2025-06-18T16:15:20.148346,Operatore,Ts,19.0,Ministero Universita' E Ricerca,5.0,1.0
6852Caf6205349164Beb8096,10.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,?,10.0,0.0,10.0,202310.0,2025-06-18T16:15:20.148346,Funzionario,Cs,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Cb01C1E006299243259B,5.0,2023.0,9.0,Ministero Della Giustizia,Vc,1.0,0.0,2.0,202305.0,2025-06-18T16:15:20.148346,Funzionario,Vc,9.0,Ministero Della Giustizia,1.0,0.0
6852Caf0205349164Bea5Dce,5.0,2024.0,13.0,Ministero Delle Imprese E Del Made In Italy,Rm,17.0,1.0,0.0,202405.0,18/06/2025,Operatore,Rc,13.0,Ministero Delle Imprese E Del Made In Italy,17.0,1.0
6852Caee205349164Be9Fa3E,9.0,2024.0,9.0,Ministero Della Giustizia,Ri,11.0,2.0,2.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Ri,9.0,Ministero Della Giustizia,11.0,2.0
6852Caf0205349164Bea623A,9.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Bg,10.0,2399.7896727364564,411.0,202409.0,18.06.2025,Dirigente,Bg,4.0,Ministero Dell'Istruzione E Del Merito,3.0,2353.9985839859237
6852Caee205349164Be9Db12,8.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,?,1.0,36.0,702.0,202408.0,2025-06-18T16:15:20.148346,Operatore,Bi,4.0,Ministero Dell'Istruzione E Del Merito,1.0,36.0
6852Caf6205349164Beb89Ab,9.0,2024.0,15.0,Avvocatura Generale Dello Stato,Pa,18.0,3.0,1.0,202409.0,2025-06-18T16:15:20.148346,Dirigente,Pa,15.0,Avvocatura Generale Dello Stato,18.0,3.0
6852Caea205349164Be94149,1.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Fc,7.0,30.0,27.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Fc,4.0,Ministero Dell'Istruzione E Del Merito,7.0,30.0
6852Caf7205349164Bebc85A,10.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,To,1.0,1.0,294.0,202410.0,2025-06-18T16:15:20.148346,Operatore,To,4.0,Ministero Dell'Istruzione E Del Merito,1.0,1.0
6852Cada9952Cb647Ef3815D,4.0,2024.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,Ba,15.0,1.0,1.0,202404.0,2025-06-18T16:15:20.148346,Dirigente,Ba,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,15.0,1.0
6852Cb049952Cb647Ef390E9,2.0,2024.0,22.0,Agenzia Delle Entrate,-,18.0,1.0,0.0,202402.0,2025-06-18T16:15:20.148346,Impiegato,Cl,22.0,Agenzia Delle Entrate,18.0,1.0
6852Caf4205349164Beb24E4,10.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Av,14.0,333.0,24.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Av,4.0,Ministero Dell'Istruzione E Del Merito,14.0,333.0
6852Caf1205349164Bea7A33,4.0,2024.0,22.0,Agenzia Delle Entrate,Pu,10.0,0.0,1.0,202404.0,2025-06-18T16:15:20.148346,Funzionario,Pu,22.0,Agenzia Delle Entrate,10.0,0.0
6852Caf2205349164Bea9Ce9,5.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Cr,3.0,0.0,1.0,202405.0,2025/06/18,Operatore,Cr,1.0,Ministero Dell'Economia E Finanze,3.0,0.0
6852Caed205349164Be996A4,5.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Nd,11.0,15.0,6.0,202305.0,2025-06-18T16:15:20.148346,Impiegato,Lt,4.0,Ministero Dell'Istruzione E Del Merito,11.0,15.0
6852Caf3205349164Beadf86,6.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Bs,3.0,42.0,2303.282267809745,202406.0,2025-06-18T16:15:20.148346,Impiegato,Bs,4.0,Ministero Dell'Istruzione E Del Merito,3.0,42.0
6852Caf2205349164Beaab84,7.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Ca,19.0,0.0,5.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Ca,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,19.0,0.0
6852Caeb205349164Be96618,11.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Ch,12.0,2.0,0.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Ch,954.0,Ispettorato Nazionale Del Lavoro,12.0,2.0
6852Caf8205349164Bec0D7A,12.0,2023.0,25.0,Archivi Notarili,Bo,7.0,0.0,1.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,Bo,25.0,Archivi Notarili,7.0,0.0
6852Caf7205349164Bebc426,9.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Or,10.0,1.0,45.0,202409.0,2025-06-18T16:15:20.148346,Funzionario,Or,4.0,Ministero Dell'Istruzione E Del Merito,19.0,1.0
6852Cae9205349164Be90948,2.0,2024.0,14.0,Ministero Della Cultura,Vr,4.0,0.0,2.0,202402.0,2025-06-18T16:15:20.148346,Dirigente,Vr,14.0,Ministero Della Cultura,4.0,0.0
6852Caef205349164Bea0D20,11.0,2023.0,13.0,Ministero Delle Imprese E Del Made In Italy,Rm,11.0,14.0,24.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Rm,13.0,Ministero Delle Imprese E Del Made In Italy,11.0,14.0
6852Caf1205349164Bea71Da,10.0,2023.0,12.0,Ministero Dell'Interno,Bi,1.0,2.0,0.0,202310.0,2025-06-18T16:15:20.148346,Funzionario,Bi,12.0,Ministero Dell'Interno,1.0,2.0
6852Caed205349164Be9Bc11,11.0,1408.6958321381449,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Pv,3.0,0.0,2.0,202411.0,2025-06-18T16:15:20.148346,Funzionario,Pv,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,3.0,0.0
6852Cae7205349164Be8Ab15,7.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Aq,10.0,117.0,1251.0,202408.0,2025-06-18T16:15:20.148346,Dirigente,Aq,4.0,Ministero Dell'Istruzione E Del Merito,12.0,117.0
6852Cad9205349164Be8984E,7.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Rm,14.0,8.0,2.0,202306.0,2025-06-18T16:15:20.148346,Funzionario,Rm,1.0,Ministero Dell'Economia E Finanze,14.0,8.0
6852Cae9205349164Be8Ecfe,12.0,2023.0,19.0,Ministero Universita' E Ricerca,Sa,14.0,19.0,13.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,Sa,19.0,Ministero Universita' E Ricerca,14.0,19.0
6852Cae7205349164Be8A961,12.0,2024.0,19.0,Ministero Universita' E Ricerca,Fi,8.0,115.0,123.0,202412.0,2025-06-18T16:15:20.148346,Dirigente,Fi,19.0,Ministero Universita' E Ricerca,8.0,115.0
6852Caf4205349164Beb14C6,3.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Pv,3.0,1.0,1.0,202303.0,18/06/2025,Funzionario,Pv,954.0,Ispettorato Nazionale Del Lavoro,3.0,1.0
6852Caed205349164Be999A8,9.0,2023.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,Ba,15.0,2.0,0.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Ba,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,15.0,2.0
6852Caf1205349164Bea9039,9.0,2023.0,12.0,Ministero Dell'Interno,Pd,4.0,2.0,1.0,202309.0,2025-06-18T16:15:20.148346,Funzionario,Pd,12.0,Ministero Dell'Interno,4.0,2.0
6852Caf4205349164Beb0D5F,11.0,2023.0,12.0,Ministero Dell'Interno,Fi,8.0,1.0,1.0,202311.0,2025-06-18T16:15:20.148346,Dirigente,Fi,12.0,Ministero Dell'Interno,8.0,1.0
6852Caea205349164Be910B0,1.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,At,1.0,9.0,3.0,202301.0,18/06/2025,Operatore,At,4.0,Ministero Dell'Istruzione E Del Merito,1.0,9.0
6852Caf6205349164Beb9C73,4.0,2023.0,10.0,Ministero Della Salute,Ge,6.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Dirigente,Ge,10.0,Ministero Della Salute,6.0,0.0
6852Caf4205349164Beb1889,12.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Vr,4.0,0.0,2.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,Vr,2.0,Ministero Delle Infrastrutture E Dei Trasporti,4.0,0.0
6852Caf6205349164Beb973C,12.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Vv,17.0,90.0,81.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Vv,4.0,Ministero Dell'Istruzione E Del Merito,17.0,90.0
6852Cae9205349164Be8E9Ac,10.0,2023.0,19.0,Ministero Universita' E Ricerca,Vt,11.0,140.0,12.0,202410.0,2025-06-18T16:15:20.148346,Funzionario,Vt,19.0,Ministero Universita' E Ricerca,11.0,140.0
6852Caf1205349164Bea91A9,12.0,2024.0,12.0,Ministero Dell'Interno,Ts,5.0,0.0,10.0,202412.0,2025/06/18,Impiegato,Ts,12.0,Ministero Dell'Interno,5.0,0.0
6852Caef205349164Bea17Db,6.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Lo,3.0,15.0,2052.0,202406.0,2025-06-18T16:15:20.148346,Dirigente,Lo,4.0,Ministero Dell'Istruzione E Del Merito,3.0,15.0
6852Caf3205349164Beadb5A,2.0,2023.0,9.0,Ministero Della Giustizia,Mo,7.0,0.0,3.0,202302.0,2025-06-18T16:15:20.148346,Funzionario,Mo,9.0,Ministero Della Giustizia,7.0,0.0
6852Caee205349164Be9Ed9D,11.0,2023.0,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",Sa,14.0,0.0,2.0,202311.0,Giu 18 2025,Dirigente,Sa,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",14.0,0.0
6852Cb049952Cb647Ef39293,10.0,2024.0,9.0,Ministero Della Giustizia,An,10.0,0.0,7.0,202410.0,2025-06-18T16:15:20.148346,Funzionario,An,9.0,Ministero Della Giustizia,10.0,0.0
6852Cafe205349164Bec1701,4.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Bn,14.0,0.0,3.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Bn,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,14.0,0.0
6852Caf5205349164Beb64B9,12.0,2023.0,12.0,Ministero Dell'Interno,So,3.0,18.0,1.0,202312.0,2025/06/18,Operatore,So,12.0,Ministero Dell'Interno,3.0,18.0
6852Caf2205349164Beaa448,10.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Aq,12.0,0.0,1.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Aq,954.0,Ispettorato Nazionale Del Lavoro,12.0,0.0
6852Cada9952Cb647Ef3830D,3.0,2023.0,14.0,Ministero Universita' E Ricerca,En,18.0,1.0,2.0,202303.0,2025-06-18T16:15:20.148346,Impiegato,En,19.0,Ministero Universita' E Ricerca,18.0,1.0
6852Caf6205349164Beba631,9.0,2024.0,9.0,Ministero Della Giustizia,Ce,14.0,3.0,22.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Ce,9.0,Ministero Della Giustizia,14.0,3.0
6852Caf3205349164Bead8C7,1.0,2024.0,22.0,Agenzia Delle Entrate,Bt,15.0,0.0,1.0,202401.0,18/06/2025,Impiegato,Bt,22.0,Agenzia Delle Entrate,15.0,0.0
6852Caf2205349164Beaa4Ab,12.0,2023.0,12.0,Ministero Dell'Interno,Mo,7.0,6.0,1.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,Mo,12.0,Ministero Dell'Interno,7.0,6.0
6852Caf4205349164Beb21C4,11.0,2024.0,9.0,Ministero Della Giustizia,Tn,20.0,6.0,2.0,202411.0,2025-06-18T16:15:20.148346,Funzionario,Tn,9.0,Ministero Della Giustizia,20.0,6.0
6852Cae9205349164Be90A02,12.0,2024.0,22.0,Agenzia Delle Entrate,Ud,5.0,32.0,2.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Ud,22.0,Agenzia Delle Entrate,5.0,32.0
6852Caef205349164Bea1084,4.0,2023.0,13.0,Ministero Delle Imprese E Del Made In Italy,Rm,14.0,0.0,2.0,202304.0,Giu 18 2025,Operatore,Rm,13.0,Ministero Delle Imprese E Del Made In Italy,14.0,0.0
6852Caf1205349164Bea8Cfa,7.0,2023.0,14.0,Ministero Della Giustizia,Ag,18.0,0.0,2.0,202307.0,2025-06-18T16:15:20.148346,Impiegato,Ag,9.0,Ministero Della Giustizia,18.0,0.0
6852Caf8205349164Bec061D,4.0,2024.0,9.0,Ministero Della Giustizia,To,10.0,4.0,16.0,202404.0,2025-06-18T16:15:20.148346,Impiegato,To,9.0,Ministero Della Giustizia,1.0,4.0
6852Caf1205349164Bea6A5C,2.0,2021.0,21.0,Agenzia Delle Dogane,Av,14.0,0.0,1.0,202302.0,2025-06-18T16:15:20.148346,Dirigente,Av,21.0,Agenzia Delle Dogane,14.0,0.0
6852Caf2205349164Beabd5B,11.0,2023.0,14.0,Ministero Della Cultura,Mt,16.0,2.0,0.0,202311.0,2025-06-18T16:15:20.148346,Funzionario,Mt,14.0,Ministero Della Cultura,16.0,2.0
6852Caf2205349164Beacca4,2.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Co,3.0,1.0,0.0,202402.0,2025-06-18T16:15:20.148346,Impiegato,Co,954.0,Ispettorato Nazionale Del Lavoro,3.0,1.0
6852Caf2205349164Beaa925,9.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Pv,3.0,2399.7896727364564,21.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Pv,4.0,Ministero Dell'Istruzione E Del Merito,3.0,2353.9985839859237
6852Caea205349164Be912Dc,7.0,2024.0,22.0,Agenzia Delle Entrate,Tn,20.0,0.0,2.0,202410.0,2025-06-18T16:15:20.148346,Dirigente,Tn,22.0,Agenzia Delle Entrate,20.0,0.0
6852Caee205349164Be9C931,11.0,2024.0,13.0,Ministero Delle Imprese E Del Made In Italy,Aq,12.0,4.0,2.0,202411.0,2025-06-18T16:15:20.148346,Dirigente,Aq,13.0,Ministero Delle Imprese E Del Made In Italy,12.0,4.0
6852Caf5205349164Beb5F17,11.0,2023.0,14.0,Ministero Dell'Interno,So,3.0,1.0,4.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,So,12.0,Ministero Dell'Interno,3.0,1.0
6852Caea205349164Be92C87,3.0,2023.0,14.0,Ministero Della Cultura,Vr,4.0,1.0,2.0,202303.0,2025-06-18T16:15:20.148346,Operatore,Vr,14.0,Ministero Della Cultura,4.0,1.0
6852Caef205349164Bea3297,5.0,2023.0,14.0,Ministero Delle Infrastrutture E Dei Trasporti,Vt,11.0,2.0,0.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Vt,2.0,Ministero Delle Infrastrutture E Dei Trasporti,11.0,2.0
6852Caea205349164Be92Bae,3.0,2023.0,974.0,Agenzia Industrie Difesa Aid,Pg,9.0,0.0,1.0,202303.0,2025-06-18T16:15:20.148346,Impiegato,Pg,974.0,Agenzia Industrie Difesa Aid,9.0,0.0
6852Caf5205349164Beb41E3,5.0,2023.0,9.0,Ministero Della Giustizia,Lc,3.0,1.0,1.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Lc,9.0,Ministero Della Giustizia,3.0,1.0
6852Caea205349164Be93688,2.0,2024.0,12.0,Ministero Dell'Interno,Gr,8.0,0.0,2.0,202402.0,2025-06-18T16:15:20.148346,Operatore,Gr,12.0,Ministero Dell'Interno,8.0,0.0
6852Caf0205349164Bea593A,2.0,2023.0,14.0,Ministero Della Cultura,Cs,17.0,2.0,2.0,202302.0,2025-06-18T16:15:20.148346,Operatore,Cs,14.0,Ministero Della Cultura,17.0,2.0
6852Caf1205349164Bea90F1,7.0,2024.0,19.0,Ministero Universita' E Ricerca,Nd,8.0,79.0,63.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Fi,19.0,Ministero Universita' E Ricerca,8.0,79.0
6852Caf7205349164Bebc1C8,5.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Vt,11.0,0.0,12.0,202305.0,2025-06-18T16:15:20.148346,Dirigente,Vt,4.0,Ministero Dell'Istruzione E Del Merito,11.0,0.0
6852Caf2205349164Bea9Dab,6.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,To,1.0,30.0,2303.282267809745,202312.0,2025-06-18T16:15:20.148346,Operatore,To,4.0,Ministero Dell'Istruzione E Del Merito,1.0,30.0
6852Caf7205349164Bebcab1,7.0,2024.0,22.0,Agenzia Delle Entrate,Re,7.0,0.0,1.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Re,22.0,Agenzia Delle Entrate,7.0,0.0
6852Cb006555Da0907A4111D,7.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Rm,7.0,0.0,2.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Pc,2.0,Ministero Delle Infrastrutture E Dei Trasporti,7.0,0.0
6852Caf8205349164Bebf1Da,10.0,2023.0,22.0,Agenzia Delle Entrate,Ba,10.0,1.0,1.0,202310.0,2025-06-18T16:15:20.148346,Dirigente,Ba,22.0,Agenzia Delle Entrate,15.0,1.0
6852Caee205349164Be9D59B,11.0,2023.0,12.0,Ministero Dell'Interno,Fg,15.0,2.0,1.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Fg,12.0,Ministero Dell'Interno,15.0,2.0
6852Caf5205349164Beb4A1B,8.0,2023.0,14.0,Ministero Della Cultura,Mi,3.0,0.0,2.0,202308.0,2025-06-18T16:15:20.148346,Funzionario,Mi,14.0,Ministero Della Cultura,3.0,0.0
6852Caf2205349164Beab971,3.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Pi,8.0,0.0,1.0,202303.0,2025-06-18T16:15:20.148346,Operatore,Pi,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,8.0,0.0
6852Caf8205349164Bebee45,8.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Rm,14.0,0.0,3.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Rm,1.0,Ministero Dell'Economia E Finanze,14.0,0.0
6852Caee205349164Be9E3Bc,9.0,2023.0,1.0,Ministero Dell'Economia E Finanze,An,10.0,1.0,2.0,202309.0,2025-06-18T16:15:20.148346,Operatore,An,1.0,Ministero Dell'Economia E Finanze,10.0,1.0
6852Caf8205349164Bebf613,1.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Ss,19.0,303.0,78.0,202301.0,2025-06-18T16:15:20.148346,Operatore,Ss,4.0,Ministero Dell'Istruzione E Del Merito,19.0,303.0
6852Cae9205349164Be90Bae,3.0,2022.0,22.0,Agenzia Delle Entrate,Sp,6.0,1.0,2.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Sp,22.0,Agenzia Delle Entrate,6.0,1.0
6852Caf0205349164Bea44B7,6.0,2024.0,8.0,Ministero Del Lavoro E Delle Politiche Sociali,Rm,11.0,1.0,15.0,202406.0,2025-06-18T16:15:20.148346,Operatore,Rm,8.0,Ministero Del Lavoro E Delle Politiche Sociali,11.0,1.0
6852Caf1205349164Bea6443,6.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Gr,8.0,3.0,3.0,202306.0,2025-06-18T16:15:20.148346,Funzionario,Gr,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,8.0,3.0
